Cluster Index	Z	x	y	z	
4	4.77	64.3	-18.6	-0.575
4	4.47	51.1	-23.3	-7.83
4	4.46	57.7	-16.2	-4.97
4	4.45	56.9	1.23	-33.6
4	4.03	53.5	13	-39.7
4	3.71	50.5	20.7	-32.2
3	3.8	-37.4	-23.5	73.6
3	3.69	-44.1	-24.3	69.7
3	3.57	-57.3	-26	62
3	3.52	-67.5	-16.5	43.6
3	3.31	-47.4	-40.8	68.2
3	3.25	-34.3	-36.7	71.3
2	3.99	54.7	-61.7	11.2
2	3.41	51.6	-42.3	12.5
2	3.3	61.1	-43.6	3.66
2	2.97	41.9	-54.9	15
2	2.81	45.7	-41.8	34.2
2	2.77	45.5	-55.8	27.9
1	4.3	4.33	41.1	52.6
1	3.48	4.6	30.1	63
