Cluster Index	Z	x	y	z	
4	3.76	19	44	23
4	3.7	22	40	25
4	2.95	21	45	23
4	2.9	26	41	25
4	2.82	25	43	25
3	3.32	28	21	29
3	3.04	30	19	29
3	2.93	27	17	30
3	2.72	29	20	31
3	2.45	31	22	32
2	3.62	19	49	8
2	3.41	20	54	9
2	2.77	17	47	9
2	2.77	15	45	9
1	3.6	24	22	31
1	3.28	25	22	27
1	2.74	22	23	27
1	2.59	20	22	29
