Cluster Index	Z	x	y	z	
4	4.28	19	20	27
4	4.16	20	22	25
4	3.71	19	18	29
4	3.2	17	23	28
4	3.12	19	21	22
3	4.67	20	46	8
3	3.27	23	50	7
3	3.17	24	48	6
3	3.03	20	52	9
2	3.71	16	43	15
2	3.52	21	38	19
2	3.29	21	43	18
2	3.16	19	43	19
2	3.04	17	41	21
2	2.5	19	45	18
1	3.79	30	16	27
1	3.44	29	14	29
1	3.31	28	16	26
1	2.78	30	12	29
