Cluster Index	Z	x	y	z	
4	4.28	47.6	-56.2	49.5
4	4.16	43.8	-47.4	42.9
4	3.71	47.8	-65.1	56.1
4	3.2	54.5	-47.6	57.8
4	3.12	47.7	-46.8	28.2
3	4.67	41.7	50.6	-4.84
3	3.27	30.4	64.4	-4.77
3	3.17	27	59.1	-11.8
3	3.03	40.9	68.7	6.9
2	3.71	56.3	32.8	23.4
2	3.52	38.6	11.3	35
2	3.29	38	28.6	36.5
2	3.16	45.2	27.6	41.2
2	3.04	52.6	18.9	48
2	2.5	45	35.2	39.1
1	3.79	8.22	-70.1	43.8
1	3.44	12	-78.8	50.5
1	3.31	15.5	-68.6	39.5
1	2.78	8.61	-85.4	48
