29.733	0.772	-5.5
31.369	0.772	-4.5
34.528	0.772	-3.5
37.345	0.772	-2.5
40.728	0.772	-1.5
43.391	0.772	-0.5
45.788	0.772	0.5
48.38	0.772	1.5
51.724	0.772	2.5
55.141	0.772	3.5
57.33	0.772	4.5
59.907	0.772	5.5
99.518	0.772	-1.5
101.682	0.772	-0.5
103.705	0.772	0.5
106.803	0.772	1.5
115.154	0.772	-2.0
117.011	0.772	-1.0
118.635	0.772	0.0
120.539	0.772	1.0
122.272	0.772	2.0
310.306	0.772	-1.0
313.032	0.772	0.0
315.937	0.772	1.0
329.565	0.772	0.0
381.01	0.772	-3.0
383.621	0.772	-2.0
385.486	0.772	-1.0
387.188	0.772	0.0
388.564	0.772	1.0
391.662	0.772	2.0
393.479	0.772	3.0
401.236	0.772	0.0
550.535	0.772	-1.0
552.644	0.772	0.0
555.139	0.772	1.0
573.058	0.772	-4.5
576.816	0.772	-3.5
579.523	0.772	-2.5
582.052	0.772	-1.5
585.083	0.772	-0.5
588.37	0.772	0.5
590.66	0.772	1.5
592.781	0.772	2.5
595.297	0.772	3.5
598.187	0.772	4.5
