13.52	0.772	1.0
16.797	0.772	1.0
20.745	0.772	1.0
24.308000000000003	0.772	1.0
30.245	0.772	1.0
31.935	0.772	1.0
33.87	0.772	1.0
35.548	0.772	1.0
37.131	0.772	1.0
83.311	0.772	1.0
85.92	0.772	1.0
93.02600000000001	0.772	1.0
94.531	0.772	1.0
96.476	0.772	1.0
98.30799999999999	0.772	1.0
107.169	0.772	1.0
109.723	0.772	1.0
111.984	0.772	1.0
115.31200000000001	0.772	1.0
118.257	0.772	1.0
130.977	0.772	1.0
133.253	0.772	1.0
135.04399999999998	0.772	1.0
143.05	0.772	1.0
144.891	0.772	1.0
147.892	0.772	1.0
150.046	0.772	1.0
151.899	0.772	1.0
160.746	0.772	1.0
167.229	0.772	1.0
168.74	0.772	1.0
171.67	0.772	1.0
175.03799999999998	0.772	1.0
182.703	0.772	1.0
185.063	0.772	1.0
186.502	0.772	1.0
189.215	0.772	1.0
218.898	0.772	1.0
222.105	0.772	1.0
224.90900000000002	0.772	1.0
226.541	0.772	1.0
229.74	0.772	1.0
237.588	0.772	1.0
240.03799999999998	0.772	1.0
242.325	0.772	1.0
248.667	0.772	1.0
251.53799999999998	0.772	1.0
254.15099999999998	0.772	1.0
257.393	0.772	1.0
259.764	0.772	1.0
266.572	0.772	1.0
269.371	0.772	1.0
272.393	0.772	1.0
274.115	0.772	1.0
276.66700000000003	0.772	1.0
307.124	0.772	1.0
315.639	0.772	1.0
318.71	0.772	1.0
320.70599999999996	0.772	1.0
336.275	0.772	1.0
338.786	0.772	1.0
341.125	0.772	1.0
343.36	0.772	1.0
354.999	0.772	1.0
357.423	0.772	1.0
360.04699999999997	0.772	1.0
362.475	0.772	1.0
364.445	0.772	1.0
389.345	0.772	1.0
391.974	0.772	1.0
403.981	0.772	1.0
405.625	0.772	1.0
407.471	0.772	1.0
412.32300000000004	0.772	1.0
415.694	0.772	1.0
425.404	0.772	1.0
428.19	0.772	1.0
431.401	0.772	1.0
451.505	0.772	1.0
453.293	0.772	1.0
456.316	0.772	1.0
512.067	0.772	1.0
514.312	0.772	1.0
517.39	0.772	1.0
518.975	0.772	1.0
525.572	0.772	1.0
527.665	0.772	1.0
530.71	0.772	1.0
550.077	0.772	1.0
552.985	0.772	1.0
555.66	0.772	1.0
562.745	0.772	1.0
564.688	0.772	1.0
566.222	0.772	1.0
568.72	0.772	1.0
570.241	0.772	1.0
