151.80200000000002	0.772	-2.5
155.876	0.772	-1.5
158.531	0.772	-0.5
162.51	0.772	0.5
167.487	0.772	1.5
172.578	0.772	2.5
214.077	0.772	-5.0
216.513	0.772	-4.0
219.648	0.772	-3.0
222.076	0.772	-2.0
224.638	0.772	-1.0
227.29	0.772	0.0
229.795	0.772	1.0
233.486	0.772	2.0
237.15900000000002	0.772	3.0
240.158	0.772	4.0
242.923	0.772	5.0
284.257	0.772	-4.0
287.485	0.772	-3.0
289.403	0.772	-2.0
291.95099999999996	0.772	-1.0
294.60400000000004	0.772	0.0
298.29	0.772	1.0
303.03700000000003	0.772	2.0
305.87	0.772	3.0
309.767	0.772	4.0
375.459	0.772	-1.0
378.244	0.772	0.0
381.69800000000004	0.772	1.0
392.47	0.772	0.0
