Cluster Index	Z	x	y	z	
5	3.98	-6	-56	38
5	3.96	4	-54	46
5	3.89	14	-48	32
5	3.71	-6	-54	74
5	3.6	10	-66	32
5	3.48	4	-48	54
4	3.61	-38	-40	62
4	3.57	-24	-32	74
4	3.27	-54	-30	52
4	3.13	-36	-32	52
4	2.96	-30	-32	56
4	2.94	-20	-56	68
3	4.35	54	-22	-10
3	3.72	46	-34	-16
3	3.33	56	-24	2
2	3.63	58	-48	32
2	3.39	50	-44	36
2	3.33	42	-46	26
2	3.06	64	-36	38
2	2.93	42	-54	36
2	2.68	42	-64	36
1	4.21	-28	-8	-16
1	3.96	-20	4	-14
1	3.44	-22	-18	-22
1	2.98	-36	2	-18
