Cluster Index	Z	x	y	z	
4	4.13	54	-22	0
4	3.55	44	-12	18
4	3.27	38	-2	8
4	3.25	38	-6	10
4	3.15	42	-2	4
4	3.09	32	-12	2
3	3.69	8	62	16
3	3.45	18	60	26
3	3.22	-4	50	14
3	2.82	18	52	36
2	3.92	2	56	-18
2	3.86	-4	56	-18
2	3.34	6	42	-16
2	3.14	12	44	-6
2	3.09	6	30	-18
1	3.83	-36	-30	18
1	3.49	-50	-26	14
1	3.32	-50	-14	16
1	3.04	-58	-24	4
1	2.69	-54	-16	0
