Cluster Index	Z	x	y	z	
6	3.89	29	13	14
6	3.78	37	10	12
6	3.73	27	9	18
6	3.71	31	10	14
6	3.53	34	10	14
6	3.42	29	11	16
5	3.99	39	17	29
5	3.67	39	20	27
5	3.56	37	22	28
5	3.1	41	17	26
5	3	43	17	29
5	2.94	39	20	25
4	3.66	27	19	29
4	3.55	29	21	26
4	3.55	26	19	26
4	3.34	30	23	27
4	3.28	27	21	27
4	2.93	27	22	29
3	3.94	25	40	14
3	3.68	24	42	13
3	3.32	28	40	13
3	3.13	27	37	14
3	2.92	27	37	12
3	2.76	27	43	13
2	4.19	35	5	19
2	3.91	37	7	21
2	3.42	33	5	18
2	3.22	35	8	22
1	4.42	44	24	26
1	3.42	45	24	29
