Cluster Index	Z	x	y	z	
5	5.36	22	41	12
5	4.99	23	27	7
5	4.94	18	33	11
5	4.82	18	41	13
5	4.3	27	26	7
5	4.12	23	26	11
4	5.22	33	52	20
4	4.28	36	54	23
4	4.16	39	56	22
4	3.7	35	58	19
4	3.68	41	51	20
4	3.09	33	58	15
3	4.65	22	52	20
3	4.54	25	52	19
3	4.36	35	63	25
3	4.2	24	58	21
3	3.3	30	62	24
3	2.98	21	52	26
2	4.66	56	36	14
2	4.35	55	43	14
2	4.04	52	32	10
2	4.01	48	24	9
2	3.69	55	40	13
2	3.48	52	42	12
1	5.37	49	54	19
1	4.42	51	60	18
1	3.7	52	53	22
1	3.43	49	62	21
1	3.13	52	54	26
