Cluster Index	Z	x	y	z	
5	3.79	47	37	13
5	3.25	44	39	15
5	2.83	50	35	14
5	2.82	49	37	15
5	2.44	52	36	15
4	4.03	49	32	22
4	3.64	48	28	22
4	3.31	49	30	24
4	3.13	52	31	21
3	4.2	35	38	23
3	3.33	38	40	26
3	2.45	34	39	21
2	3.25	13	30	24
2	3.04	12	34	23
2	3	15	36	26
2	2.94	14	35	22
2	2.85	15	34	24
1	4.27	43	32	25
1	4.23	43	30	21
