Cluster Index	Z	x	y	z	
5	3.79	-53.4	-1.82	-1.87
5	3.25	-42.5	3.83	8.29
5	2.83	-63.4	-9.14	2.64
5	2.82	-59.6	-2.98	8.37
5	2.44	-69.8	-6.39	8.52
4	4.03	-58.4	-23.6	39.9
4	3.64	-55.5	-37	37.5
4	3.31	-58.1	-31.5	48.6
4	3.13	-68.8	-26.5	35.1
3	4.2	-10.4	-3.8	44.8
3	3.33	-19.4	1.17	61.2
3	2.45	-7.41	0.687	35.3
2	3.25	62.7	-30.7	40.2
2	3.04	66.3	-16.7	37.3
2	3	57.3	-11.8	53.7
2	2.94	59.5	-12.9	33.4
2	2.85	56.5	-17.4	42.9
1	4.27	-37.5	-25.2	53.1
1	4.23	-38.8	-29.7	32.5
