Cluster Index	Z	x	y	z	
3	3.39	44.9	-62.5	26.8
3	3.35	15	-63.3	33.9
3	3.34	14.6	-58.8	24.7
3	3.17	51.7	-69.7	30.1
3	3.04	20.7	-57.7	14.4
3	2.97	18.2	-52.1	25.5
2	3.89	-25.9	-73.1	30.4
2	3.59	-19	-66.3	31
2	3.47	-33.2	-72	21.1
2	3.18	-21.6	-78.6	49.1
2	3.05	-21.6	-71.4	45.3
2	2.48	-33.2	-64.8	17.3
1	4.34	47.3	-27.8	52.2
1	3.36	54.6	-28.8	61.5
1	2.8	48.2	-36.7	70.7
1	2.72	54.5	-39.5	64.8
1	2.62	41.4	-40.1	70.6
1	2.48	28.6	-30.7	78.1
