Cluster Index	Z	x	y	z	
3	4.12	51.9	-22.3	-0.765
3	3.59	38.6	0.587	7.54
3	3.45	41.9	-11.7	19.3
3	3.38	32.1	-11.8	1.34
3	3.37	48.5	-5.24	13.3
3	3.06	51.8	-3.18	3.91
2	3.6	-53.6	-12.9	15
2	3.4	-50.3	-27.7	13.8
2	3.31	-37.1	-27.1	13.7
2	3.28	-30.5	-26.9	13.6
2	3.02	-60.1	-28.5	-8.44
1	3.35	-4.49	52	18.4
1	2.96	8.7	55.3	13.2
1	2.92	-4.55	57.9	30.5
