Cluster Index	Z	x	y	z	
5	3.66	23	29	28
5	3.43	19	29	25
5	3.42	16	32	20
5	3.32	20	29	27
5	3.17	24	25	26
5	3.16	15	32	22
4	4.56	27	22	6
4	3.94	22	16	12
4	3.94	25	20	10
4	3.6	23	14	14
4	3.35	25	20	7
4	2.63	25	23	8
3	3.92	39	15	13
3	3.4	44	18	13
3	3.11	37	15	13
3	2.94	40	11	15
3	2.84	43	16	11
3	2.77	45	17	9
2	4.15	36	16	6
2	3.26	39	20	4
2	2.89	38	20	6
2	2.77	33	16	7
1	3.59	23	37	10
1	3.05	23	36	14
1	2.64	24	41	11
1	2.63	26	39	11
1	2.6	28	39	13
