Cluster Index	Z	x	y	z	
5	4.49	36.2	-39.3	-5.55
5	3.21	33.2	-22.9	-14.5
5	2.85	36.3	-33.8	-13
5	2.68	29.8	-29.7	-16.4
4	3.87	26.6	-21.9	35.4
3	3.21	-28.9	-8.51	43.9
3	2.75	-38.7	-7.73	53.2
3	2.58	-22.3	-8.31	30.4
2	3.11	36.7	5.86	11.6
2	2.85	46.5	0.702	5.56
2	2.71	46.6	12.8	13.5
2	2.48	33.4	-1.94	13.9
1	4.12	-13.2	-66.2	36.8
1	3.12	-10	-77.1	38.2
1	2.61	-6.74	-74.8	29.8
