Cluster Index	Z	x	y	z	
4	4.76	37.6	36.2	-13.6
4	4.71	49.3	17.6	17.8
4	4.33	52.5	35.6	-4.15
4	3.73	53.2	7.81	16.3
4	3.59	49	22.5	-5.99
4	3.51	41.2	42.7	-12.7
3	4.64	-2.38	13.7	23.1
3	3.95	-2.34	16.3	33.3
3	3.35	1.54	6.51	31.8
3	3.35	-17.4	23.4	24.8
3	2.9	-6.32	26.7	25.1
3	2.4	4.75	24.2	14.7
2	4.25	-32.4	19.4	-14.7
2	3.58	-47.1	15.7	-10.1
2	3.48	-39.9	22.3	-9.26
2	3.1	-47.3	25.2	-3.79
1	3.61	57.6	-33.7	-4.48
1	3.59	64.8	-26.5	-13.4
1	3.02	57.4	-23.9	-3.06
1	2.73	64.9	-35.9	-19.7
