Cluster Index	Z	x	y	z	
4	4.49	29	28	6
4	3.67	35	29	5
4	3.62	35	26	6
4	3.6	33	28	6
4	3.48	28	24	6
4	3.02	34	24	6
3	3.67	50	22	26
3	3.61	50	24	27
3	3.38	47	23	25
3	3.35	45	20	29
3	3.2	50	27	27
3	3.16	47	22	29
2	4.03	26	29	21
2	4	26	26	20
2	3.97	29	29	18
2	3.31	28	27	18
2	2.57	26	23	22
1	3.88	37	30	20
1	3.55	36	27	19
1	3.22	33	29	18
