Cluster Index	Z	x	y	z	
4	5.04	-18.6	54.2	2.05
4	3.62	-25.1	27.6	35.2
4	3.59	-18.7	26.8	12.3
4	3.52	-25.1	47.4	13.7
4	3.46	-25.3	37.5	-2.61
4	3.33	-21.9	39.8	16.1
3	3.49	-51.7	-43.8	60.5
3	3.42	-42	-50	58.6
3	3.29	-48.4	-31.6	54.9
3	3.02	-48.4	-33.8	63.3
3	2.81	-42	-59.9	69.3
3	2.58	-51.7	-49.3	67.9
2	4.18	23.8	19.7	18.7
1	4.29	-38.6	-5.9	25.9
1	2.93	-22.1	1.35	27.7
1	2.89	-18.9	-9.51	29.1
1	2.77	-15.6	-3.89	35.2
1	2.72	-48.3	-2.99	26.9
