Cluster Index	Z	x	y	z	
4	5.04	38	52	8
4	3.62	40	47	17
4	3.59	38	45	12
4	3.52	40	51	11
4	3.46	40	47	8
4	3.33	39	49	12
3	3.49	48	29	27
3	3.42	45	27	27
3	3.29	47	32	25
3	3.02	47	32	27
3	2.81	45	25	30
3	2.58	48	28	29
2	4.18	25	43	14
1	4.29	44	37	17
1	2.93	39	39	17
1	2.89	38	36	18
1	2.77	37	38	19
1	2.72	47	38	17
