Cluster Index	Z	x	y	z	
6	4.16	38	12	15
6	4.15	34	9	22
6	4.02	31	14	15
6	3.37	31	21	13
6	3.36	32	12	18
6	3.33	28	19	14
5	4.66	33	38	24
5	4.07	33	39	20
5	3.15	30	40	21
5	2.42	35	38	18
4	4.21	40	16	13
4	3.4	38	19	12
4	3.3	37	21	13
4	3.23	40	19	13
4	2.93	36	21	15
3	3.85	39	13	20
3	3.73	39	11	21
3	3.32	37	9	24
3	3.1	41	13	21
3	3.09	36	13	26
2	2.97	23	17	24
2	2.81	25	14	26
1	3.56	28	30	14
1	3.35	31	29	12
1	3.24	31	29	15
1	2.71	35	29	14
1	2.7	33	29	13
