Cluster Index	Z	x	y	z	
6	3.87	20	11	23
6	3.49	25	14	23
6	3.25	22	15	24
6	3.25	19	13	24
6	2.97	22	17	23
6	2.91	23	12	25
5	3.6	14	27	27
5	3.06	17	22	29
5	3.04	14	22	27
5	2.99	17	20	25
5	2.97	14	23	25
5	2.67	15	25	24
4	3.6	31	43	20
4	3.51	28	39	23
4	3.19	31	41	22
4	3.12	28	42	21
4	3.09	34	44	20
4	3.01	28	40	20
3	3.59	38	18	7
3	3.46	43	16	6
3	3.06	37	16	7
3	2.99	40	14	6
2	3.25	23	41	22
2	3.13	23	41	25
1	5.45	22	41	15
1	3.37	27	40	15
1	2.5	29	39	15
1	2.48	29	37	15
